movieId,title,year,plot,director,cast,awards,runtime,ratings,metascore,imdbRating,imdbVotes,boxOffice,review_1,review_2,review_3,review_4,review_5,review_6,review_7,review_8,review_9,review_10
47978,SherryBaby,2006,Sherry tries to integrate again into society and become a good mother.,Laurie Collyer,"Maggie Gyllenhaal, Ryan Simpkins, Sam Bottoms",10 wins & 11 nominations,96 min,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.6,"12,130","$199,176",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47997,Idiocracy,2006,"Corporal Joe Bauers, a decidedly average American, is selected for a top-secret hibernation program but is forgotten and left to awaken to a future so incredibly moronic that he's easily the most intelligent person alive.",Mike Judge,"Luke Wilson, Maya Rudolph, Dax Shepard",1 nomination,84 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.5,"190,705","$444,093",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47999,Jesus Camp,2006,A documentary on kids who attend a summer camp hoping to become the next Billy Graham.,"Heidi Ewing, Rachel Grady","Mike Papantonio, Lou Engle, Becky Fischer",Nominated for 1 Oscar. 6 wins & 7 nominations total,87 min,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.4,"28,946","$902,544",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48150,"Woods, The",2006,"Shirley, an old box turtle, meets a very lost raccoon named Fernando Hernandafandavez, and helps him discover the magic of spring. Together they learn about a newborn fawn who sleeps alone in the woods.","Laura Sams, Robert Sams","Robert Sams, Laura Sams, Diego Ascani",N/A,30 min,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,10,N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48161,Gridiron Gang,2006,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",Phil Joanou,"Dwayne Johnson, Xzibit, L. Scott Caldwell",N/A,125 min,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.1,"81,564","$38,432,823",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48304,Apocalypto,2006,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",Mel Gibson,"Gerardo Taracena, Raoul Max Trujillo, Dalia Hernández",Nominated for 3 Oscars. 9 wins & 23 nominations total,139 min,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.8,"336,742","$50,866,635",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48319,Flyboys,2006,"The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",Tony Bill,"James Franco, Jean Reno, Jennifer Decker",2 wins & 3 nominations,140 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.5,"44,981","$13,090,630",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48322,Jackass Number Two,2006,"Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",Jeff Tremaine,"Johnny Knoxville, Steve-O, Chris Pontius",1 nomination,92 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"80,797","$72,778,712",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48326,All the King's Men,2006,"Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.",Steven Zaillian,"Sean Penn, Jude Law, Kate Winslet",2 wins & 4 nominations,128 min,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.1,"25,785","$7,221,458",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48342,Conversations with Other Women,2005,"When a man and woman flirt with each other at a wedding reception, the sexual tension seems spontaneous. As they break from the party to a hotel room, the flirtation turns into a night filled with passion and remorse.",Hans Canosa,"Helena Bonham Carter, Aaron Eckhart, Yury Tsykun",3 wins & 4 nominations,84 min,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.9,"13,200","$379,418",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48414,Open Season,2006,"Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest a...","Roger Allers, Jill Culton, Anthony Stacchi","Ashton Kutcher, Martin Lawrence, Debra Messing",1 win & 10 nominations,86 min,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.1,"107,768","$85,105,259",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48416,School for Scoundrels,2006,"A young guy short on luck enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when it turns out his teacher has the same agenda.",Todd Phillips,"Billy Bob Thornton, Jon Heder, Jacinda Barrett",2 nominations,100 min,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.9,"30,986","$17,807,569",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48520,Employee of the Month,2006,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee.",Greg Coolidge,"Jessica Simpson, Dane Cook, Dax Shepard",2 nominations,103 min,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.6,"50,743","$28,444,855",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48560,Running With Scissors,2006,"A teenage boy comes of age in the 1970's, sent by his neurotic, pretentious mother to live with a jolly, vulgar psychiatrist and his eccentric extended family.",Ryan Murphy,"Joseph Cross, Annette Bening, Brian Cox",3 wins & 7 nominations,116 min,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.1,"23,283","$7,022,827",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48593,Man of the Year,2006,"A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected.",Barry Levinson,"Robin Williams, Laura Linney, Lewis Black",1 nomination,115 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.2,"35,598","$37,327,390",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48598,Infamous,2006,"While researching his novel ""In Cold Blood"", Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",Douglas McGrath,"Toby Jones, Daniel Craig, Sandra Bullock",3 wins & 2 nominations,110 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.0,"18,382","$1,151,330",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48678,Feast,2005,Patrons locked inside a bar are forced to fight monsters.,John Gulager,"Navi Rawat, Krista Allen, Balthazar Getty",1 win,95 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.2,"34,480","$56,131",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48696,Little Children,2006,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Massachusetts.",Todd Field,"Kate Winslet, Jennifer Connelly, Patrick Wilson",Nominated for 3 Oscars. 20 wins & 61 nominations total,137 min,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.5,"118,022","$5,463,019",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48698,Deliver Us from Evil,2006,"Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.",Amy Berg,"Oliver O'Grady, Thomas Doyle, Adam",Nominated for 1 Oscar. 5 wins & 15 nominations total,101 min,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.9,"10,941","$201,275",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
48744,Shortbus,2006,"A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.",John Cameron Mitchell,"Sook-Yin Lee, Peter Stickles, PJ DeBoy",7 wins & 9 nominations,101 min,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.4,"35,808","$2,016,181",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
